index,value0,value1
9903,485.8429565430,493.4305725098
9904,485.9177856445,493.5198059082
9905,485.9926147461,493.6090393066
9906,486.0674438477,493.6982727051
9907,486.1422729492,493.7875061035
9908,486.2171020508,493.8767395020
9909,486.2919311523,493.9659729004
9910,486.3667602539,494.0552062988
9911,486.4415893555,494.1444396973
9912,486.5164184570,494.2336730957
9913,486.5912475586,494.3229064941
9914,486.6660766602,494.4121398926
9915,486.7409057617,494.5013732910
9916,486.8157348633,494.5906066895
9917,486.8905639648,494.6798400879
9918,486.9653930664,494.7690734863
9919,487.0402221680,494.8583068848
9920,487.1121826172,494.9475402832
9921,487.1841430664,495.0367736816
9922,487.2561035156,495.1260070801
9923,487.3280639648,495.2152404785
9924,487.4000244141,495.3044738770
9925,487.4719848633,495.3937072754
9926,487.5439453125,495.4829406738
9927,487.6159057617,495.5721740723
9928,487.6878662109,495.6614074707
9929,487.7598266602,495.7506408691
9930,487.8317871094,495.8398742676
9931,487.9037475586,495.9291076660
9932,487.9757080078,496.0183410645
9933,488.0476684570,496.1075744629
9934,488.1196289062,496.1939392090
9935,488.1915893555,496.2803039551
9936,488.2635498047,496.3666687012
9937,488.3355102539,496.4530334473
9938,488.4074707031,496.5393981934
9939,488.4794311523,496.6257629395
9940,488.5513916016,496.7121276855
9941,488.6233520508,496.7984924316
9942,488.6953125000,496.8848571777
9943,488.7672729492,496.9712219238
9944,488.8392333984,497.0575866699
9945,488.9111938477,497.1439514160
9946,488.9831542969,497.2303161621
9947,489.0551147461,497.3166809082
9948,489.1270751953,497.4030456543
9949,489.1990356445,497.4894104004
9950,489.2709960938,497.5757751465
9951,489.3429565430,497.6621398926
9952,489.4149169922,497.7485046387
9953,489.4868774414,497.8348693848
9954,489.5588378906,497.9212341309
9955,489.6307983398,498.0075988770
9956,489.7056274414,498.0939636230
9957,489.7804565430,498.1803283691
9958,489.8552856445,498.2666931152
9959,489.9301147461,498.3530578613
9960,490.0049438477,498.4394226074
9961,490.0797729492,498.5257873535
9962,490.1546020508,498.6121520996
9963,490.2294311523,498.6985168457
9964,490.3042602539,498.7848815918
9965,490.3790893555,498.8712463379
9966,490.4539184570,498.9576110840
9967,490.5287475586,499.0439758301
9968,490.6035766602,499.1303405762
9969,490.6784057617,499.2167053223
9970,490.7532348633,499.3059387207
9971,490.8280639648,499.3951721191
9972,490.9028930664,499.4844055176
9973,490.9777221680,499.5736389160
9974,491.0525512695,499.6628723145
9975,491.1273803711,499.7521057129
9976,491.2022094727,499.8413391113
9977,491.2770385742,499.9305725098
9978,491.3518676758,500.0198059082
9979,491.4266967773,500.1090393066
9980,491.5015258789,500.1982727051
9981,491.5763549805,500.2875061035
9982,491.6511840820,500.3767395020
9983,491.7260131836,500.4659729004
9984,491.8008422852,500.5552062988
9985,491.8756713867,500.6444396973
9986,491.9505004883,500.7336730957
9987,492.0253295898,500.8229064941
9988,492.1001586914,500.9121398926
9989,492.1749877930,501.0013732910
9990,492.2498168945,501.0906066895
9991,492.3390502930,501.1798400879
9992,492.4282836914,501.2690734863
9993,492.5175170898,501.3583068848
9994,492.6067504883,501.4475402832
9995,492.6959838867,501.5367736816
9996,492.7852172852,501.6260070801
9997,492.8744506836,501.7152404785
9998,492.9636840820,501.8044738770
9999,493.0529174805,501.8937072754
10000,493.1421508789,501.9829406738
10001,493.2313842773,502.0721740723
10002,493.3206176758,502.1614074707
10003,493.4098510742,502.2506408691
10004,493.4990844727,502.3398742676
10005,493.5883178711,502.4291076660
10006,493.6775512695,502.5154724121
10007,493.7667846680,502.6018371582
10008,493.8560180664,502.6882019043
10009,493.9452514648,502.7745666504
10010,494.0344848633,502.8609313965
10011,494.1237182617,502.9472961426
10012,494.2129516602,503.0336608887
10013,494.3021850586,503.1200256348
10014,494.3914184570,503.2063903809
10015,494.4806518555,503.2927551270
10016,494.5698852539,503.3791198730
10017,494.6591186523,503.4654846191
10018,494.7483520508,503.5518493652
10019,494.8375854492,503.6382141113
10020,494.9268188477,503.7245788574
10021,495.0160522461,503.8109436035
10022,495.1052856445,503.8973083496
10023,495.1945190430,503.9836730957
10024,495.2837524414,504.0700378418
10025,495.3729858398,504.1564025879
10026,495.4622192383,504.2427673340
10027,495.5485839844,504.3291320801
10028,495.6349487305,504.4154968262
10029,495.7213134766,504.5018615723
10030,495.8076782227,504.5882263184
10031,495.8940429688,504.6745910645
10032,495.9804077148,504.7609558105
10033,496.0667724609,504.8473205566
10034,496.1531372070,504.9336853027
10035,496.2395019531,505.0200500488
10036,496.3258666992,505.1064147949
10037,496.4122314453,505.1927795410
10038,496.4985961914,505.2791442871
10039,496.5849609375,505.3655090332
10040,496.6713256836,505.4518737793
10041,496.7576904297,505.5094299316
10042,496.8440551758,505.5669860840
10043,496.9304199219,505.6245422363
10044,497.0167846680,505.6820983887
10045,497.1031494141,505.7396545410
10046,497.1895141602,505.7972106934
10047,497.2758789062,505.8547668457
10048,497.3622436523,505.9123229980
10049,497.4486083984,505.9698791504
10050,497.5349731445,506.0274353027
10051,497.6213378906,506.0849914551
10052,497.7077026367,506.1425476074
10053,497.7940673828,506.2001037598
10054,497.8804321289,506.2576599121
10055,497.9667968750,506.3152160645
10056,498.0531616211,506.3727722168
10057,498.1395263672,506.4303283691
10058,498.2258911133,506.4878845215
10059,498.3122558594,506.5454406738
10060,498.3986206055,506.6029968262
10061,498.4849853516,506.6605529785
10062,498.5713500977,506.7181091309
10063,498.6605834961,506.7756652832
10064,498.7498168945,506.8332214355
10065,498.8390502930,506.8907775879
10066,498.9282836914,506.9483337402
10067,499.0175170898,507.0058898926
10068,499.1067504883,507.0634460449
10069,499.1959838867,507.1210021973
10070,499.2852172852,507.1785583496
10071,499.3744506836,507.2361145020
10072,499.4636840820,507.2936706543
10073,499.5529174805,507.3512268066
10074,499.6421508789,507.4087829590
10075,499.7313842773,507.4663391113
10076,499.8206176758,507.5238952637
10077,499.9098510742,507.5785827637
10078,499.9990844727,507.6332702637
10079,500.0883178711,507.6879577637
10080,500.1775512695,507.7426452637
10081,500.2667846680,507.7973327637
10082,500.3560180664,507.8520202637
10083,500.4452514648,507.9067077637
10084,500.5344848633,507.9613952637
10085,500.6237182617,508.0160827637
10086,500.7129516602,508.0707702637
10087,500.8021850586,508.1254577637
10088,500.8914184570,508.1801452637
10089,500.9806518555,508.2348327637
10090,501.0698852539,508.2895202637
10091,501.1591186523,508.3442077637
10092,501.2483520508,508.3988952637
10093,501.3375854492,508.4535827637
10094,501.4268188477,508.5082702637
10095,501.5160522461,508.5629577637
10096,501.6052856445,508.6176452637
10097,501.6945190430,508.6723327637
10098,501.7837524414,508.7270202637
10099,501.8701171875,508.7817077637
10100,501.9564819336,508.8363952637
10101,502.0428466797,508.8910827637
10102,502.1292114258,508.9457702637
10103,502.2155761719,509.0004577637
10104,502.3019409180,509.0551452637
10105,502.3883056641,509.1098327637
10106,502.4746704102,509.1645202637
10107,502.5610351562,509.2192077637
10108,502.6473999023,509.2738952637
10109,502.7337646484,509.3285827637
10110,502.8201293945,509.3832702637
10111,502.9064941406,509.4379577637
10112,502.9928588867,509.4926452637
10113,503.0792236328,509.5502014160
10114,503.1655883789,509.6077575684
10115,503.2519531250,509.6653137207
10116,503.3383178711,509.7228698730
10117,503.4246826172,509.7804260254
10118,503.5110473633,509.8379821777
10119,503.5974121094,509.8955383301
10120,503.6837768555,509.9530944824
10121,503.7701416016,510.0106506348
10122,503.8565063477,510.0682067871
10123,503.9428710938,510.1257629395
10124,504.0292358398,510.1833190918
10125,504.1156005859,510.2408752441
10126,504.2019653320,510.2984313965
10127,504.2883300781,510.3559875488
10128,504.3746948242,510.4135437012
10129,504.4610595703,510.4710998535
10130,504.5474243164,510.5286560059
10131,504.6337890625,510.5862121582
10132,504.7201538086,510.6437683105
10133,504.8065185547,510.7013244629
10134,504.8640747070,510.7588806152
10135,504.9216308594,510.8164367676
10136,504.9791870117,510.8739929199
10137,505.0367431641,510.9315490723
10138,505.0942993164,510.9891052246
10139,505.1518554688,511.0466613770
10140,505.2094116211,511.1042175293
10141,505.2669677734,511.1617736816
10142,505.3245239258,511.2193298340
10143,505.3820800781,511.2768859863
10144,505.4396362305,511.3344421387
10145,505.4971923828,511.3919982910
10146,505.5547485352,511.4495544434
10147,505.6123046875,511.5071105957
10148,505.6698608398,511.5617980957
10149,505.7274169922,511.6164855957
10150,505.7849731445,511.6711730957
10151,505.8425292969,511.7258605957
10152,505.9000854492,511.7805480957
10153,505.9576416016,511.8352355957
10154,506.0151977539,511.8899230957
10155,506.0727539062,511.9446105957
10156,506.1303100586,511.9992980957
10157,506.1878662109,512.0540161133
10158,506.2454223633,512.1087036133
10159,506.3029785156,512.1633911133
10160,506.3605346680,512.2180786133
10161,506.4180908203,512.2727661133
10162,506.4756469727,512.3274536133
10163,506.5332031250,512.3821411133
10164,506.5907592773,512.4368286133
10165,506.6483154297,512.4915161133
10166,506.7058715820,512.5462036133
10167,506.7634277344,512.6008911133
10168,506.8209838867,512.6555786133
10169,506.8785400391,512.7102661133
10170,506.9332275391,512.7649536133
10171,506.9879150391,512.8196411133
10172,507.0426025391,512.8743286133
10173,507.0972900391,512.9290161133
10174,507.1519775391,512.9837036133
10175,507.2066650391,513.0383911133
10176,507.2613525391,513.0930786133
10177,507.3160400391,513.1477661133
10178,507.3707275391,513.2024536133
10179,507.4254150391,513.2571411133
10180,507.4801025391,513.3118286133
10181,507.5347900391,513.3665161133
10182,507.5894775391,513.4212036133
10183,507.6441650391,513.4758911133
10184,507.6988525391,513.5075683594
10185,507.7535400391,513.5392456055
10186,507.8082275391,513.5709228516
10187,507.8629150391,513.6026000977
10188,507.9176025391,513.6342773438
10189,507.9722900391,513.6659545898
10190,508.0269775391,513.6976318359
10191,508.0816650391,513.7293090820
10192,508.1363525391,513.7609863281
10193,508.1910400391,513.7926635742
10194,508.2457275391,513.8243408203
10195,508.3004150391,513.8560180664
10196,508.3551025391,513.8876953125
10197,508.4097900391,513.9193725586
10198,508.4644775391,513.9510498047
10199,508.5191650391,513.9827270508
10200,508.5738525391,514.0144042969
10201,508.6285400391,514.0460815430
10202,508.6832275391,514.0777587891
10203,508.7379150391,514.1094360352
10204,508.7926025391,514.1411132812
10205,508.8472900391,514.1727905273
10206,508.9048461914,514.2044677734
10207,508.9624023438,514.2361450195
10208,509.0199584961,514.2678222656
10209,509.0775146484,514.2994995117
10210,509.1350708008,514.3311767578
10211,509.1926269531,514.3628540039
10212,509.2501831055,514.3945312500
10213,509.3077392578,514.4262084961
10214,509.3652954102,514.4578857422
10215,509.4228515625,514.4895629883
10216,509.4804077148,514.5212402344
10217,509.5379638672,514.5529174805
10218,509.5955200195,514.5845947266
10219,509.6530761719,514.6162719727
10220,509.7106323242,514.6450805664
10221,509.7681884766,514.6738891602
10222,509.8257446289,514.7026977539
10223,509.8833007812,514.7315063477
10224,509.9408569336,514.7603149414
10225,509.9984130859,514.7891235352
10226,510.0559692383,514.8179321289
10227,510.1135253906,514.8467407227
10228,510.1710815430,514.8755493164
10229,510.2286376953,514.9043579102
10230,510.2861938477,514.9331665039
10231,510.3437500000,514.9619750977
10232,510.4013061523,514.9907836914
10233,510.4588623047,515.0195922852
10234,510.5164184570,515.0484008789
10235,510.5739746094,515.0772094727
10236,510.6315307617,515.1060180664
10237,510.6890869141,515.1348266602
10238,510.7466430664,515.1636352539
10239,510.8041992188,515.1924438477
10240,510.8617553711,515.2212524414
10241,510.9164428711,515.2500610352
10242,510.9711303711,515.2788696289
10243,511.0258178711,515.3076782227
10244,511.0805053711,515.3364868164
10245,511.1351928711,515.3652954102
10246,511.1898803711,515.3941040039
10247,511.2445678711,515.4229125977
10248,511.2992553711,515.4517211914
10249,511.3539428711,515.4805297852
10250,511.4086303711,515.5093383789
10251,511.4633178711,515.5381469727
10252,511.5180053711,515.5669555664
10253,511.5726928711,515.5957641602
10254,511.6273803711,515.6245727539
10255,511.6820678711,515.6533813477
10256,511.7367553711,515.6850585938
10257,511.7914428711,515.7167358398
10258,511.8461303711,515.7484130859
10259,511.9008178711,515.7800903320
10260,511.9555053711,515.8117675781
10261,512.0101928711,515.8434448242
10262,512.0648803711,515.8751220703
10263,512.1195678711,515.9067993164
10264,512.1742553711,515.9384765625
10265,512.2289428711,515.9701538086
10266,512.2836303711,516.0018310547
10267,512.3383178711,516.0335083008
10268,512.3930053711,516.0651855469
10269,512.4476928711,516.0968627930
10270,512.5023803711,516.1285400391
10271,512.5570678711,516.1602172852
10272,512.6117553711,516.1918945312
10273,512.6664428711,516.2235717773
10274,512.7211303711,516.2552490234
10275,512.7758178711,516.2869262695
10276,512.8305053711,516.3186035156
10277,512.8621826172,516.3502807617
10278,512.8938598633,516.3819580078
10279,512.9255371094,516.4136352539
10280,512.9572143555,516.4453125000
10281,512.9888916016,516.4769897461
10282,513.0205688477,516.5086669922
10283,513.0522460938,516.5403442383
10284,513.0839233398,516.5720214844
10285,513.1156005859,516.6036987305
10286,513.1472778320,516.6353759766
10287,513.1789550781,516.6670532227
10288,513.2106323242,516.6987304688
10289,513.2423095703,516.7304077148
10290,513.2739868164,516.7620849609
10291,513.3056640625,516.7908935547
10292,513.3373413086,516.8197021484
10293,513.3690185547,516.8485107422
10294,513.4006958008,516.8773193359
10295,513.4323730469,516.9061279297
10296,513.4640502930,516.9349365234
10297,513.4957275391,516.9637451172
10298,513.5274047852,516.9925537109
10299,513.5590820312,517.0213623047
10300,513.5907592773,517.0501708984
10301,513.6224365234,517.0789794922
10302,513.6541137695,517.1077880859
10303,513.6857910156,517.1365966797
10304,513.7174682617,517.1654052734
10305,513.7491455078,517.1942138672
10306,513.7808227539,517.2230224609
10307,513.8125000000,517.2518310547
10308,513.8441772461,517.2806396484
10309,513.8758544922,517.3094482422
10310,513.9075317383,517.3382568359
10311,513.9392089844,517.3670654297
10312,513.9708862305,517.3958740234
10313,513.9996948242,517.4246826172
10314,514.0285034180,517.4534912109
10315,514.0573120117,517.4822998047
10316,514.0861206055,517.5111083984
10317,514.1149291992,517.5399169922
10318,514.1437377930,517.5687255859
10319,514.1725463867,517.5975341797
10320,514.2013549805,517.6263427734
10321,514.2301635742,517.6551513672
10322,514.2589721680,517.6839599609
10323,514.2877807617,517.7127685547
10324,514.3165893555,517.7415771484
10325,514.3453979492,517.7703857422
10326,514.3742065430,517.7991943359
10327,514.4030151367,517.8452758789
10328,514.4318237305,517.8913574219
10329,514.4606323242,517.9374389648
10330,514.4894409180,517.9835205078
10331,514.5182495117,518.0296020508
10332,514.5470581055,518.0756835938
10333,514.5758666992,518.1217651367
10334,514.6046752930,518.1678466797
10335,514.6334838867,518.2139282227
10336,514.6622924805,518.2600097656
10337,514.6911010742,518.3060913086
10338,514.7199096680,518.3521728516
10339,514.7487182617,518.3982543945
10340,514.7775268555,518.4443359375
10341,514.8063354492,518.4904174805
10342,514.8351440430,518.5364990234
10343,514.8639526367,518.5825805664
10344,514.8927612305,518.6286621094
10345,514.9215698242,518.6747436523
10346,514.9503784180,518.7208251953
10347,514.9791870117,518.7669067383
10348,515.0079956055,518.8129882812
10349,515.0396728516,518.8590698242
10350,515.0713500977,518.9051513672
10351,515.1030273438,518.9512329102
10352,515.1347045898,518.9973144531
10353,515.1663818359,519.0433959961
10354,515.1980590820,519.0894775391
10355,515.2297363281,519.1355590820
